LocationID,LineCount,Entries,Exits,Stop Id,Stop Name,Easting,Northing,Location,Site Name,Heading,Status,longitude,latitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry
3259,3,367,0,19431,FIFTH AVENUE,524169,182405,"FIFTH AVENUE, 32 M E OF. OPP LIBRARY.",HARROW ROAD,277.0,A,-0.211475477,51.52691465,0,1,0,0,0,0,3,3,0,0,25,27,1,1,14,206,0,94,0,0,1,0,77,0,0,30,2,0,0,3,0,14,1,6,1,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,POINT (524169 182405)
3260,4,11677,0,4342,FIFTH AVENUE,524070,182431,"FIFTH AVENUE, 32 M W OF. OPP  THE FLORA PH.",HARROW ROAD,102.0,A,-0.212892684,51.52717005,0,0,0,0,0,0,3,4,0,0,25,29,1,0,12,204,1,84,0,0,1,0,70,0,0,28,2,0,0,3,0,14,0,6,2,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,POINT (524070 182431)
3263,6,31118,0,4340,KENSAL GREEN CEMETERY,523750,182562,"WELLINGTON ROAD, 8 M W OF  &  OPP. 30 M W OF ENT TO CEMETERY",HARROW ROAD,296.0,A,-0.21745718,51.5284175,0,0,0,0,0,0,3,2,0,0,18,21,1,0,9,166,1,69,0,0,0,0,56,0,0,19,2,0,0,3,1,9,0,5,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,POINT (523750 182562)
3265,1,116,0,19635,KENSAL GREEN STATION <> #,523326,182709,"WAKEMAN ROAD, 16 M E OF & OPP.  O/S CREMATORIUM",HARROW ROAD,291.0,A,-0.223514825,51.52983128,0,0,1,0,0,0,0,2,0,0,10,15,1,0,9,104,1,75,0,0,0,0,61,0,0,14,1,0,0,1,2,0,0,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,POINT (523326 182709)
3297,1,846,0,4335,LAMBETH ROAD / KENNINGTON ROAD,531134,179165,"KENNINGTON ROAD, 55 M W OF. O/S INTERNATIONAL HOUSE. 55 M E OF LAMBETH WALK.",LAMBETH ROAD,248.0,A,-0.112334861,51.4962253,0,0,4,0,0,0,1,21,0,0,69,61,10,28,38,358,17,239,0,2,13,3,121,0,0,34,7,0,0,3,2,4,1,1,2,5,2,7,0,0,5,0,8,0,0,0,0,1,0,0,POINT (531134 179165)
33,2,39084,0,4333,VICTORIA BUS STATION <> #,528953,179092,"WILTON ROAD, 25 M W OF. 14 M S OF  &  OPP 17 TERMINUS PLACE.  BAY 3. (POSITIONED BETWEEN RTM  &  L/S - IN LINE WITH FRON",VICTORIA BUS STATION,88.0,A,-0.143762133,51.4960705,7,0,15,0,1,1,1,11,0,0,75,72,12,18,52,262,17,193,3,3,8,0,108,0,0,29,3,0,2,5,1,15,3,2,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,POINT (528953 179092)
330,6,19910,0,4332,CAMDEN ROAD STATION #,529160,184136," BONNY STREET, 32 M S OF.  O/S 231-239.  OPP 92.",CAMDEN ROAD,29.0,A,-0.138935,51.54135217,0,0,4,0,0,0,2,1,0,0,38,18,12,16,17,282,5,143,0,3,5,2,86,0,0,12,3,0,0,6,1,22,0,2,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,POINT (529160 184136)
33000,8,8627,0,4331,HAMMERSMITH BROADWAY,523436,178346,"HAMMERSMITH FLYOVER, 24 M S OF.  44 M S OF TALGARTH ROAD. O/S NO.31 (BRITISH TRANSPORT POLICE STN). OPP NO.32.",FULHAM PALACE ROAD,174.0,A,-0.22345582,51.49059646,0,0,10,2,1,0,4,19,0,1,49,32,3,12,24,351,9,87,0,2,5,0,58,0,0,15,4,0,0,2,1,4,2,2,0,0,2,2,0,0,0,0,9,0,0,0,0,0,0,0,POINT (523436 178346)
33001,4,835,0,11252,HAMMERSMITH BROADWAY,523442,178277,"TALGARTH ROAD, 131 M S OF. O/S PEABODY ESTATE.  OPP GUINESS TRUST BUILDINGS.",FULHAM PALACE ROAD,339.0,A,-0.223393548,51.48997504,0,0,10,2,1,0,4,19,0,1,48,30,3,12,25,358,8,85,0,2,5,0,56,0,0,15,4,0,0,2,1,4,2,2,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0,0,POINT (523442 178277)
33015,7,16220,0,9800,THE LATCHMERE,527603,176425,"BATTERSEA BRIDGE ROAD, 50 M E OF  &  OPP. O/S P/W 447/449.",BATTERSEA PARK ROAD - A3205,250.0,A,-0.164161577,51.47240857,0,0,0,0,0,0,2,22,0,0,44,34,9,9,26,115,1,63,0,3,2,0,55,0,0,27,3,0,0,2,2,4,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (527603 176425)
33037,3,3502,0,19440,VICTORIA ROAD,529315,190736,"CLIFTON ROAD, 61 M S OF & OPP.  O/S ALBERT ROAD PLAYING FIELDS. OPP NO.251.",ALBERT ROAD,50.0,A,-0.134274369,51.60062821,0,0,0,0,0,0,0,1,0,0,5,7,0,3,9,21,1,57,0,0,0,0,40,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,POINT (529315 190736)
33038,5,12249,0,9802,VICTORIA ROAD,529267,190673,"VICTORIA ROAD, 34 M N OF. 10 M S OF 265A.",ALBERT ROAD,223.0,A,-0.13499022,51.60007307,0,0,1,0,0,0,0,1,0,0,4,8,0,2,8,23,0,56,0,0,0,0,38,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (529267 190673)
33056,8,17024,0,4319,NEWQUAY ROAD,537822,172706,"NEWQUAY ROAD, 38 M S OF  &  OPP. 62 M N OF  &  OPP CRANTOCK ROAD.",BROMLEY ROAD,345.0,A,-0.018567143,51.43659447,0,0,0,0,0,0,1,2,1,0,10,4,0,2,23,24,0,60,0,0,0,0,53,0,0,11,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,POINT (537822 172706)
33062,11,39563,0,4318,OXFORD CIRCUS STATION <> / MARGARET STREET,529009,181312,"GREAT CASTLE STREET, 20 M N OF. 35 M S OF MARGARET STREET.",REGENT STREET,152.0,A,-0.142144561,51.51600827,0,5,96,2,0,5,5,27,0,0,347,153,74,24,103,553,32,183,0,9,15,0,93,0,0,24,7,0,4,11,1,309,5,24,6,0,2,2,0,0,1,0,11,1,0,1,0,0,0,0,POINT (529009 181312)
33066,5,2297,0,19442,NEW CAVENDISH STREET,528879,181740,"HALLAM STREET, 25 M W OF. O/S NO.96.",NEW CAVENDISH STREET,253.0,A,-0.143860667,51.51988423,3,1,66,1,0,5,4,28,0,0,212,128,42,18,88,540,27,158,0,4,15,0,81,0,0,21,7,0,3,10,1,211,5,22,4,0,1,3,0,0,0,0,13,1,0,0,0,0,0,0,POINT (528879 181740)
33071,1,3065,0,19443,JOHN PRINCE'S STREET / OXFORD CIRCUS,528941,181298,"GREAT CASTLE STREET, 15 M N OF.  O/S PH. THE OLD EXPLORER.",JOHN PRINCE'S STREET,150.0,A,-0.143129124,51.51589797,3,5,95,2,0,5,5,30,0,0,344,146,73,24,97,546,32,176,0,9,17,0,88,0,0,23,7,0,4,12,1,310,5,24,6,0,2,2,0,0,1,0,14,1,0,1,0,0,0,0,POINT (528941 181298)
33091,2,79,0,9830,SISTERS AVENUE,528020,175197,"MAJORIE GROVE, 27 M E OF  &  OPP.  29 M W OF  &  OPP SISTERS AVENUE",CLAPHAM COMMON NORTH SIDE - A3,267.0,A,-0.158605272,51.46127859,0,0,0,0,1,0,3,22,0,0,72,43,22,13,26,101,3,86,0,3,1,0,73,0,0,24,3,0,2,3,2,19,2,6,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (528020 175197)
33092,6,7369,0,4208,ISLINGTON TOWN HALL,531653,184294,"TYNDALE LANE, 20 M S OF. O/S TYNDALE MANSIONS.",UPPER STREET,173.0,A,-0.10294844,51.54219658,0,0,0,0,0,0,2,6,0,0,93,46,14,31,30,268,3,132,0,2,1,0,76,0,0,22,7,0,0,6,2,40,1,18,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (531653 184294)
33093,7,22514,0,4207,RED LION SQUARE,530606,181815,"HARPUR STREET, 19 M W OF. 45.5 M E OF NEW NORTH STREET.",THEOBALD'S ROAD,65.0,A,-0.118955988,51.52016192,0,0,60,2,0,3,7,4,0,0,176,150,33,43,69,668,17,229,0,5,13,0,116,1,0,30,4,1,1,2,1,45,1,6,2,0,3,1,0,0,0,0,14,0,0,0,0,0,0,0,POINT (530606 181815)
33096,10,9700,0,15674,CAMDEN GARDENS,529012,184200,"BONNY STREET, 70 M N OF. 135 M S OF KENTISH TOWN ROAD.",CAMDEN STREET,151.0,A,-0.14104448,51.54196114,0,0,3,0,0,0,2,6,0,0,37,19,13,14,16,295,7,137,0,3,5,2,86,0,0,11,3,0,0,6,1,22,0,3,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,POINT (529012 184200)
33097,1,611,0,19486,PRATT STREET,529192,183883,"GEORGINA STREET, 20 M S OF. 95 M N OF PRATT STREET.",CAMDEN STREET,150.0,A,-0.138566604,51.53907123,0,0,6,0,0,0,2,1,0,0,47,27,14,15,18,277,5,135,0,3,6,2,81,0,0,13,3,0,0,6,2,44,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,POINT (529192 183883)
33099,1,33,0,4206,OAKLEY SQUARE,529386,183547,"PLENDER STREET, 120 M S OF.  O/S MERRIVALE HOUSE.",CAMDEN STREET,150.0,A,-0.135894276,51.53600733,0,0,9,0,1,0,0,2,0,0,61,54,18,22,38,299,15,149,0,6,7,2,84,0,0,21,5,0,1,7,2,56,0,1,0,1,0,2,0,0,0,0,3,0,0,2,0,0,0,0,POINT (529386 183547)
331,3,8777,0,15675,CAMDEN ROAD STATION #,529233,184245,"ROUSDEN STREET, 5 M S OF. O/S P/W 122/124.",CAMDEN ROAD,208.0,A,-0.137842967,51.54231502,0,0,4,0,0,0,1,1,0,0,39,23,12,15,24,295,6,146,0,3,5,2,88,0,0,11,5,0,0,8,2,23,0,3,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,POINT (529233 184245)
33100,6,26706,0,9831,NEW CROSS BUS GARAGE,535920,176860," PEPYS ROAD, 113 M E OF  &  OPP. O/S 225.",NEW CROSS ROAD,87.0,A,-0.044318823,51.47438264,0,0,1,0,0,0,0,4,0,0,11,18,3,6,11,80,0,89,0,0,5,0,67,0,0,12,0,0,0,0,2,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,POINT (535920 176860)
33101,10,57556,0,15676,NEW CROSS BUS GARAGE,535880,176861,"PEPYS ROAD, 40 M E OF  &  OPP. O/S  211.",NEW CROSS ROAD,87.0,A,-0.044894027,51.47440123,0,0,1,0,0,0,0,4,0,0,11,18,3,6,11,86,0,90,0,0,5,0,68,0,0,13,0,0,0,0,2,1,0,0,0,0,1,1,0,0,5,0,1,0,0,0,1,0,0,0,POINT (535880 176861)
33107,5,27622,0,4205,PROCTER STREET,530598,181612,"RED LION SQUARE, 62 M S OF. 76 M N OF HIGH HOLBORN.",PROCTER STREET,165.0,A,-0.119146386,51.51833949,0,0,66,2,0,3,8,2,0,0,221,158,45,43,88,645,17,230,0,6,16,0,116,1,0,30,4,1,1,5,1,61,2,4,3,0,4,1,0,0,1,0,16,0,0,0,0,0,0,0,POINT (530598 181612)
33109,5,3628,0,4204,BOROUGH STATION <> / GREAT DOVER STREET,532505,179652,"SILVESTER STREET, 21 M E OF.  O/S 190 (COUNTY HOUSE).",GREAT DOVER STREET,155.0,A,-0.092413841,51.50028233,1,0,12,2,0,0,2,8,0,0,116,69,22,22,68,439,13,196,0,4,10,2,104,0,0,39,7,0,2,8,2,5,0,1,0,4,3,2,0,0,10,0,10,0,0,0,0,0,0,0,POINT (532505 179652)
33137,13,68736,0,4201,ELEPHANT & CASTLE / LONDON ROAD,531850,179229,"PRINCESS STREET, 20 M N OF  &  OPP. O/S SOUTH BANK TECHNOPARK.",LONDON ROAD,139.0,A,-0.102002666,51.49663405,2,0,4,2,0,0,2,11,0,0,82,65,11,30,46,407,13,196,0,1,9,0,104,0,0,49,10,0,0,3,4,8,2,1,1,5,3,8,0,0,9,0,10,0,0,0,0,1,0,0,POINT (531850 179229)
33138,4,8195,0,4200,ELEPHANT & CASTLE / LONDON ROAD,531834,179249,"PRINCESS STREET, 56 M N OF  &  OPP. O/S 90.",LONDON ROAD,139.0,A,-0.102225556,51.49681751,2,0,4,2,0,0,2,11,0,0,81,66,11,31,46,416,14,203,0,2,9,0,107,0,0,47,10,0,0,3,4,8,2,1,1,5,3,8,0,0,11,0,10,0,0,0,0,1,0,0,POINT (531834 179249)
33141,2,445,0,4199,HIGHGATE SCHOOL,528308,187564,"HAMPSTEAD LANE, 128.4 M N OF. O/S 19. OPP HIGHGATE SCHOOL (REAR SIDE OF SCHOOL).",NORTH ROAD,3.0,A,-0.149964098,51.57235268,0,0,0,0,0,0,1,5,0,0,10,4,1,1,5,32,1,83,0,0,0,0,47,0,0,3,1,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,POINT (528308 187564)
33153,1,2302,0,11289,YORK WAY / KINGS PLACE,530333,183567,"COPENHAGEN STREET, 52 M S OF. 32 M S OF PH.THE BACK-PACKERS.",YORK WAY,177.0,A,-0.122240806,51.53596942,0,0,8,0,1,0,2,4,0,0,66,80,15,24,40,285,14,135,0,4,4,0,79,1,0,30,2,0,1,3,2,40,1,2,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,POINT (530333 183567)
33180,2,104,0,15682,HENDON WAY,525126,185987,"PLATTS LANE, 206 M N OF. O/S 352.",FINCHLEY ROAD,146.0,A,-0.196415125,51.55889484,0,0,0,0,0,0,0,2,0,0,7,6,0,3,3,31,0,54,0,0,0,0,54,0,0,5,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,POINT (525126 185987)
332,5,35432,0,4186,GREAT WESTERN ROAD / ELGIN AVENUE,524798,182175,"ASHMORE ROAD, 72 M E OF. 88 M W OF FERNHEAD ROAD. O/S P/W500/502.",HARROW ROAD,127.0,A,-0.202494524,51.52470912,1,1,3,0,0,0,4,15,0,0,49,50,5,4,31,264,1,98,0,0,4,0,81,0,0,52,3,0,0,7,1,26,3,6,1,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,POINT (524798 182175)
33257,4,4098,0,19664,STH KENSINGTON STN <> / OLD BROMPTON RD,526879,178748,"ONSLOW CRESCENT, 18 M N OF.  OPP NOS.1-24 MALVERN COURT.  O/S NO.1 (CARLUCCIO'S). ON L/S.",OLD BROMPTON ROAD,321.0,A,-0.173746205,51.49344785,0,0,5,0,0,0,0,56,0,0,154,67,15,11,27,351,4,111,0,1,15,0,83,0,0,15,4,0,0,14,4,132,3,19,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,POINT (526879 178748)
33259,7,3202,0,9888,HAWLEY ROAD,528843,184303,"TORBAY STREET, 20 M E OF & OPP. 100 M W OF KENTISH TOWN ROAD. OPP P/W 11/13.",HAWLEY ROAD,94.0,A,-0.143442404,51.54292533,0,0,3,0,0,0,2,12,0,0,40,22,14,14,18,304,6,131,0,4,5,2,83,0,0,11,4,0,0,6,1,25,1,3,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,POINT (528843 184303)
33260,10,19828,0,4052,PRATT STREET,529131,183669,"PRATT STREET, 25M S OF. O/SP/W 69/71",BAYHAM STREET,148.0,A,-0.139524095,51.53716203,0,0,5,0,0,0,2,1,0,0,45,29,16,17,17,269,4,119,0,3,7,2,70,0,0,13,3,0,0,7,2,44,0,2,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,POINT (529131 183669)
33261,2,926,0,4051,ARLINGTON ROAD,528915,183607,"ARLINGTON ROAD, 21 M W OF. 11 M E OF DELANCY STUDIOS.",DELANCEY STREET,241.0,A,-0.142659401,51.53665418,0,0,3,0,0,0,2,4,0,0,34,19,15,18,17,248,4,122,0,4,7,2,73,0,0,11,5,0,0,8,1,22,0,2,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,POINT (528915 183607)
33263,6,2968,0,4050,OLD STREET STATION <>#,532713,182651,"PEERLESS STREET, 9 M S OF  &  OPP. 26 M N OF EAST ROAD.",CITY ROAD,151.0,A,-0.088291009,51.5271839,2,2,45,1,1,4,6,1,2,0,101,68,33,20,47,564,7,177,0,4,5,0,105,0,0,35,11,0,2,2,2,9,1,4,2,0,6,3,0,1,3,0,7,0,0,0,0,0,0,0,POINT (532713 182651)
33266,1,53,0,11330,ATHLONE HOUSE,527783,187521,"THE GROVE, 327 M W OF. 152 M E OF  &  OPP BISHOPSWOOD ROAD (E ARM). O/S ENT TO ATHLONE HOUSE.",HAMPSTEAD LANE,276.0,A,-0.157551029,51.57208538,0,0,0,0,0,0,0,1,0,0,5,4,0,1,1,12,1,63,0,0,0,0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,POINT (527783 187521)
33272,9,35741,0,19523,WANDSWORTH TOWN HALL,525855,174738,"FAIRFIELD DRIVE (N ARM), 28 M S OF. O/S 9-19 (FLATS).",FAIRFIELD STREET - A3,163.0,A,-0.189915733,51.4576386,0,0,1,0,0,0,1,6,0,0,16,12,2,1,11,155,0,73,0,1,0,1,59,0,0,11,2,0,1,1,0,7,0,3,1,0,8,0,0,0,0,0,7,0,0,0,1,0,0,0,POINT (525855 174738)
33273,3,712,0,19665,WANDSWORTH TOWN HALL,525849,174757,"FAIRFIELD DRIVE, 15 M S OF. OPP WANDSWORTH TOWN HALL.",FAIRFIELD STREET - A3,163.0,A,-0.189995292,51.45781069,0,0,1,0,0,0,1,6,0,0,15,12,2,1,12,154,0,73,0,1,1,1,59,0,0,11,2,0,1,1,0,7,0,3,1,0,8,0,0,0,0,0,7,0,0,0,1,0,0,0,POINT (525849 174757)
33274,4,12153,0,4045,WANDSWORTH PLAIN,525495,174810,"ARMOURY WAY, 10 M S OF. O/S 20.",WANDSWORTH PLAIN - A217,1.0,A,-0.195069045,51.45836552,0,0,1,0,0,0,1,5,0,0,17,11,1,1,9,146,0,70,0,1,0,1,56,0,0,12,2,0,1,1,0,7,0,2,1,0,7,0,0,0,8,0,7,0,0,0,1,0,0,0,POINT (525495 174810)
33283,7,1687,0,19524,SUSSEX GARDENS,527121,181374,"NORFOLK CRESCENT, 59 M W OF. 76 M E OF SOUTHWICK STREET. O/S 18.",SUSSEX GARDENS,227.0,A,-0.169316595,51.51699305,1,0,9,4,0,0,3,47,1,0,126,74,10,13,49,270,12,162,0,3,36,0,88,0,0,43,7,1,1,8,3,23,8,3,1,0,0,2,0,0,3,0,8,1,0,0,1,0,0,0,POINT (527121 181374)
33284,5,3610,0,4044,ST MARY'S HOSPITAL,526904,181336,"STAR STREET, 27M N/O & OPP OF. 27 M N OF & OPP.  58 M S OF PRAED STREET.  IN LINE WITH N KERB OF CLOSED END OF NORFOLK S",NORFOLK PLACE,319.0,A,-0.17245597,51.51670029,0,0,7,3,0,0,3,44,1,0,97,66,9,11,39,241,8,125,0,3,31,0,70,0,0,43,5,1,1,7,3,18,6,1,1,0,0,3,0,0,2,0,5,1,0,0,1,0,0,0,POINT (526904 181336)
33288,7,22471,0,4042,CAMDEN TOWN STATION <>,529030,183834,"GREENLAND ROAD, 65.5 M S OF. O/S P/W 116/134.  200 M N OF  &  OPP GREENLAND STREET.",BAYHAM STREET,147.0,A,-0.140919112,51.53866791,0,0,3,0,0,0,2,4,0,0,36,19,13,15,16,273,5,131,0,3,5,2,81,0,0,12,3,0,0,6,1,22,0,2,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,POINT (529030 183834)
33290,5,15276,0,9889,MORNINGTON CRESCENT STATION <>,529170,183331,"HAMPSTEAD ROAD, 35 M S OF. 80 M N OF LIDLINGTON PLACE. O/S HURDWICK HOUSE.",HAMPSTEAD ROAD,183.0,A,-0.139085985,51.53411563,0,0,8,0,1,0,0,2,0,0,56,48,17,22,38,296,13,146,0,4,8,2,81,0,0,18,7,0,1,8,2,53,0,1,0,1,0,3,0,0,0,0,2,0,0,2,0,0,0,0,POINT (529170 183331)
33291,5,8897,0,4041,MORNINGTON CRESCENT STATION <>,529204,183257,"HARRINGTON SQUARE, 10 M N OF. O/S P/W 2/3 HARDWICK PLACE.",HARRINGTON SQUARE,144.0,A,-0.138623197,51.53344284,0,1,7,0,1,0,0,1,0,0,52,54,16,23,40,343,18,154,0,5,8,1,83,0,0,18,7,0,1,5,2,44,0,1,0,1,0,3,0,0,0,0,2,0,0,2,0,0,0,0,POINT (529204 183257)
33320,8,4031,0,4036,BERRIMAN ROAD,531086,186222,"BERRIMAN ROAD, 35 M E OF  &  OPP. OPP P/W 68/70.",ISLEDON ROAD,231.0,A,-0.110402012,51.55965439,0,0,1,0,0,1,2,7,0,0,59,63,6,15,54,289,5,102,0,3,1,0,56,0,0,47,6,0,1,7,10,23,6,7,2,0,1,4,0,0,0,0,5,0,0,0,0,0,1,0,POINT (531086 186222)
33321,7,6168,0,19666,HORNSEY ROAD / SOBELL CENTRE,530990,186035,"HORNSEY ROAD, 20 M E OF. OPP SOBELL CENTRE.",TOLLINGTON ROAD,241.0,A,-0.111855662,51.5579962,0,0,1,0,0,1,3,7,0,0,62,66,6,16,55,292,5,108,0,3,1,0,61,0,0,48,6,0,1,7,10,23,6,8,2,0,2,4,0,0,0,0,5,0,0,0,0,0,1,0,POINT (530990 186035)
33322,8,45677,0,4035,HOLLOWAY ROAD,530692,185848,"HOLLOWAY ROAD, 29 M E OF. O/S WAITROSE STORE",TOLLINGTON ROAD,227.0,A,-0.116221264,51.55638478,0,0,0,0,0,1,3,0,0,0,38,46,2,13,28,237,3,96,0,1,2,0,57,0,0,40,4,0,1,3,5,11,3,7,0,0,2,5,0,0,1,0,6,0,0,0,0,0,0,0,POINT (530692 185848)
33325,4,20490,0,4034,CALEDONIAN ROAD,530515,185729,"CALEDONIAN ROAD, 50 YDS W OF. O/S NORTH LONDON COLLEGE. OPP 369.",CAMDEN ROAD,233.0,A,-0.118817052,51.55535633,0,0,0,0,0,0,3,0,0,0,41,46,2,10,23,245,3,104,0,1,2,0,62,0,0,37,5,0,1,3,5,10,3,7,0,0,1,5,0,0,1,0,5,0,0,0,0,0,0,0,POINT (530515 185729)
33326,3,4128,0,9892,HILLMARTON ROAD / H M PRISON HOLLOWAY,530260,185534,"HILLMARTON ROAD, 100 M E OF. O/S 402.",CAMDEN ROAD,232.0,A,-0.122565259,51.55366283,0,0,0,0,0,0,3,0,0,0,26,39,2,12,23,254,1,123,0,1,2,0,75,0,0,29,7,0,1,4,4,10,2,5,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,POINT (530260 185534)
33327,4,113,0,9893,CAMDEN ROAD / H M PRISON HOLLOWAY,530224,185453,"BEACON HILL, 25 M N OF. 4  M S OF NO. 6.",HILLMARTON ROAD,313.0,A,-0.123114174,51.55294322,0,0,0,0,0,0,1,0,0,0,24,39,2,12,23,241,1,126,0,1,2,0,76,0,0,29,7,0,1,4,4,9,1,5,0,0,1,5,0,0,1,0,4,0,0,0,0,0,0,0,POINT (530224 185453)
33328,4,58,0,4033,FREEGROVE ROAD,530399,185293,"FREEGROVE ROAD, 38 M S OF. 3M S OF  &  O/S 30.",HILLMARTON ROAD,313.0,A,-0.120650791,51.55146499,0,0,0,0,0,0,2,0,0,0,28,38,4,17,25,234,1,128,0,1,2,0,77,0,0,32,6,0,1,3,4,8,0,4,0,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,POINT (530399 185293)
33329,5,2511,0,11333,NORTH ROAD / HILLMARTON ROAD,530533,185168,"NORTH ROAD, 47.5 M N OF. O/S HOLLOWAY ROYAL MAIL SORTING OFFICE.",HILLMARTON ROAD,313.0,A,-0.118765573,51.55031072,0,0,0,0,0,0,2,1,0,0,35,40,4,18,27,241,3,129,0,1,1,0,79,0,0,29,6,0,1,3,3,6,0,7,0,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,POINT (530533 185168)
33330,4,796,0,9894,PARKHURST ROAD / HOLLOWAY NAGS HEAD,530383,185917,"WARLTERS ROAD, 16 M S OF  &  OPP. O/S HOLBROOKE COURT.",PARKHURST ROAD,39.0,A,-0.120650306,51.55707629,0,0,0,0,0,0,2,0,0,0,30,42,1,10,26,230,3,86,0,1,2,0,53,0,0,33,4,0,1,3,4,8,3,6,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,POINT (530383 185917)
33331,1,243,0,4032,TOLLINGTON ROAD / SOBELL CENTRE,530908,186053,"TOLLINGTON ROAD, 50 M N OF  &  OPP. OPP 129. O/S SOBELL SPORTS CENTRE.",HORNSEY ROAD,152.0,A,-0.113031131,51.55817698,0,0,1,0,0,1,3,3,0,0,52,56,4,16,47,273,5,104,0,3,1,0,59,0,0,40,7,0,1,7,10,23,5,6,1,0,2,4,0,0,0,0,4,0,0,0,0,0,1,0,POINT (530908 186053)
33332,2,768,0,11334,WOODCHURCH ROAD,525427,184275,"WOODCHURCH ROAD, 40 M N OF.  90 M S OF CLEVE ROAD.  O/S NO.54.",WEST END LANE,196.0,A,-0.192685304,51.54344247,0,0,0,0,0,0,1,10,0,0,27,17,2,2,8,157,4,91,0,0,4,0,74,0,0,10,8,0,1,0,0,0,1,3,0,0,2,4,0,0,0,0,5,0,0,0,0,0,0,0,POINT (525427 184275)
33346,13,23985,0,11336,SHOREDITCH HIGH STREET STATION #,533482,182427,"NEW INN YARD, 48.1M N OF  &  OPP;  BOUNDARY PASS, 36M N OF",SHOREDITCH HIGH STREET,171.0,A,-0.077297113,51.52498988,2,0,48,2,2,4,4,5,2,0,134,100,43,25,57,523,9,189,0,7,5,0,104,0,0,41,9,0,2,3,1,29,0,4,1,0,7,0,0,0,3,0,17,0,0,0,0,0,0,0,POINT (533482 182427)
33347,5,2327,0,4028,SHOREDITCH TOWN HALL,533325,182680,"CURTAIN ROAD, 30 M E OF  &  OPP. O/S OLD STREET MAGISTRATES COURT.",OLD STREET,88.0,A,-0.079463177,51.52730048,2,1,42,2,2,4,3,3,2,0,107,80,36,20,42,551,3,181,0,3,5,0,103,0,0,41,11,0,1,5,2,22,0,4,2,0,5,1,0,0,4,0,11,0,0,0,0,0,0,0,POINT (533325 182680)
33378,1,4251,0,9898,REGENTS PARK ROAD,528257,183764,"PRINCESS ROAD, 40 YDS E OF. OPP ST MARKS CHURCH.",REGENT'S PARK ROAD,93.0,A,-0.15208417,51.53821484,0,0,3,0,0,0,2,8,0,0,37,22,13,10,15,176,3,99,0,4,4,2,66,0,0,7,2,0,0,7,1,26,1,4,0,1,1,2,0,0,1,0,2,0,0,2,0,0,0,0,POINT (528257 183764)
