LocationID,LineCount,Entries,Exits,Stop Id,Stop Name,Easting,Northing,Location,Site Name,Heading,Status,longitude,latitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry,population_density
3108,3,16687,0,2264,BROOKSIDE ROAD,511478,180743,"BROOKSIDE ROAD, 81 M E OF , 87 M W OF LONGFORD GARDENS",UXBRIDGE ROAD,126.0,A,-0.394862051,51.51462214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,21,0,0,0,0,20,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (511478 180743),57.92525976765855
3109,2,6513,0,17798,SPRINGFIELD ROAD,511299,180802,"BROOKSIDE ROAD, OPP C/L OF. 30 M W OF SPRINGFIELD ROAD.",UXBRIDGE ROAD,292.0,A,-0.397421958,51.51518768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,24,0,0,0,0,23,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (511299 180802),54.69546448550091
3110,3,1160,0,2263,HAYES BY-PASS,511194,180882,"UXBRIDGE ROAD,127.5M EAST OF THE PARKWAY O/S NO 210",UXBRIDGE ROAD,117.0,A,-0.398909306,51.51592737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,25,0,0,0,0,24,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (511194 180882),55.14419572242058
3111,2,180,0,2262,HAYES BY-PASS,511108,180823,"HAYES BY-PASS, 96 M E OF.  272 M W OF SPRINGFIELD ROAD.",UXBRIDGE ROAD,286.0,A,-0.400166762,51.51541399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,27,0,0,0,0,26,0,0,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (511108 180823),54.83835803391827
3112,3,54173,0,2261,THE GRAPES,510803,181069,"WIMBOURNE AVENUE, 47 M E OF. 49 M W OF DEVONSHIRE WAY. ON L/S 252. OPP SAINSBURY COMPLEX.",UXBRIDGE ROAD,109.0,A,-0.40448316,51.51768486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,29,0,0,0,0,28,0,0,2,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (510803 181069),59.802134299493545
3114,12,39023,0,2260,UXBRIDGE COUNTY COURT,509707,181567,"LANSBURY DRIVE, 79 M E OF.  91 M W OF GLEDWOOD DRIIVE.",UXBRIDGE ROAD,118.0,A,-0.420117512,51.52237458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,33,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (509707 181567),64.38459606939819
3115,6,19387,0,19900,UXBRIDGE COUNTY COURT,509659,181569,"GRANGE ROAD, 72 M E OF. OPP 1004.",UXBRIDGE ROAD,296.0,A,-0.420808462,51.52240187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,34,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (509659 181569),64.4650388988794
3116,2,153,0,17799,ROSEDALE PARK,509414,181685,"LANSBURY DRIVE, 200 M W OF. OPP GRANGE CLOSE. (FOOTPATH TO ENT OF ROSEDALE PARK).",UXBRIDGE ROAD,104.0,A,-0.424302379,51.52349195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,42,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (509414 181685),61.472009786900855
31173,5,220,0,2259,HILLCREST ROAD,546067,165687,"HILLCREST ROAD, 49 M S OF. ON L/S 23-S-53. O/S ORPINGTON METHODIST CHURCH.",SEVENOAKS ROAD,190.0,A,0.097081788,51.37146081,0,0,0,0,0,0,2,3,0,0,10,6,0,1,1,15,0,52,0,0,4,0,46,0,0,4,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,POINT (546067 165687),39.67153965036422
3118,3,452,0,19395,PARK ROAD,509234,181729,"PARK ROAD, 50 M E OF. OPP 567.",UXBRIDGE ROAD,104.0,A,-0.426882214,51.52392223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,44,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (509234 181729),59.48822723079372
3119,2,180,0,4499,PARK ROAD,509222,181711,"PARK ROAD (W ARM), 78 M E OF  &  OPP.  394 M W OF GRANGE ROAD. O/S 567.",UXBRIDGE ROAD,283.0,A,-0.427060687,51.52376276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,46,0,0,0,0,44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (509222 181711),59.7468773915571
3122,4,7894,0,4497,HAYES END,508976,181804,"WESTCOMBE LODGE DRIVE, 15 M E OF. OPP HAYES END METHODIST CHURCH.",UXBRIDGE ROAD,111.0,A,-0.430576377,51.52464612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,39,0,0,1,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (508976 181804),57.86507945962917
3123,6,3571,0,4496,HAYES END,508889,181811,"CHURCH CLOSE, 58 M W OF. 83 M E OF ANGEL LANE.",UXBRIDGE ROAD,292.0,A,-0.431827757,51.5247258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,39,0,0,1,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (508889 181811),57.219707663140305
3124,4,5754,0,4495,HAYES POLICE STATION,508731,181880,"NEWPORT ROAD, 40 M W OF. O/S 1274.",UXBRIDGE ROAD,101.0,A,-0.434083037,51.52537638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,41,0,0,1,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508731 181880),55.37888280112332
3125,2,457,0,4494,MORGANS LANE,508583,181891,"MORGANS LANE, 60 M W OF. OPP HAYES END PUBLIC LIBRARY.",UXBRIDGE ROAD,292.0,A,-0.43621215,51.5255037,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,17,0,43,0,0,1,0,41,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508583 181891),52.78959037589888
31250,2,102,0,19593,HIGH STREET / WORLDS END LANE,545586,163351,"WORLDS END LANE, 100 M S OF. OPP THE ROYAL OAK PH. O/S 95.",HIGH STREET,185.0,A,0.089220989,51.35059364,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,6,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (545586 163351),15.902515199158334
3126,2,774,0,4493,HEWENS ROAD,508380,182041,"HEWENS ROAD, 29 M W OF.",UXBRIDGE ROAD,123.0,A,-0.439091045,51.52689086,0,0,0,0,0,0,0,1,0,0,1,2,0,0,7,17,0,48,0,0,0,0,46,0,0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508380 182041),49.55366549406323
3127,1,488,0,4492,WEST DRAYTON ROAD,508336,182039,"FULHAM CLOSE, 40 M E OF. O/S SALEM BAPTIST CHURCH.",UXBRIDGE ROAD,300.0,A,-0.439725668,51.52688132,0,0,0,0,0,0,0,1,0,0,1,2,0,0,7,17,0,48,0,0,0,0,46,0,0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508336 182039),49.64717164723893
3130,3,516,0,9744,HEATH ROAD,508104,182189,"HEATH ROAD, 60 YDS E OF.  O/S P/W 8/10.",UXBRIDGE ROAD,120.0,A,-0.44302264,51.52827395,0,0,0,0,0,0,0,1,0,0,1,2,0,1,7,18,0,50,0,0,0,0,48,0,0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508104 182189),48.73744476807804
3131,1,322,0,19396,NEW ROAD,508113,182156,38 M WEST NEW ROAD:12 M WEST  &  OPP PAGET ROAD,UXBRIDGE ROAD,300.0,A,-0.44290307,51.52797562,0,0,0,0,0,0,0,1,0,0,1,2,0,1,7,18,0,49,0,0,0,0,47,0,0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508113 182156),49.02554977261274
31326,5,1457,0,9745,ELMERS END GREEN,536221,168506,"ST JAMES'S AVENUE, 20 M E OF. O/S 146.",CROYDON ROAD,77.0,A,-0.043198525,51.39923872,0,0,0,0,0,0,0,4,0,0,4,6,0,1,4,12,0,45,0,0,1,0,45,0,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (536221 168506),52.25722479121283
31327,3,1840,0,4491,ELMERS END GREEN,536221,168429,"ELMERSIDE ROAD, 30 M N OF  &  OPP. O/S P/W 6/7 GOODWOOD PARADE.",UPPER ELMERS END ROAD,203.0,A,-0.043228057,51.39854677,0,0,0,0,0,0,0,4,0,0,4,6,0,1,4,11,0,50,0,0,1,0,50,0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (536221 168429),51.6368099543125
3133,4,14324,0,4490,LEES ROAD,507841,182367,"POLE HILL ROAD, 39 M W OF. 102 M E OF  &  OPP LEES ROAD. O/S 9 MARLBOROUGH PARADE.",UXBRIDGE ROAD,124.0,A,-0.446757966,51.52992407,0,0,0,0,0,0,0,1,0,0,3,2,0,1,7,17,0,50,0,0,0,0,50,0,0,5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (507841 182367),46.31854448636123
3134,5,6597,0,4489,LEES ROAD,507772,182387,"UXBRIDGE ROAD. 46 M EAST OF LEES ROAD. 10 M WEST OF & OPP MALBOROUGH PARADE.
",UXBRIDGE ROAD,306.0,A,-0.447746163,51.53011699,0,0,0,0,0,0,0,1,0,0,3,2,0,1,7,15,0,50,0,0,0,0,50,0,0,5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (507772 182387),46.9910791975228
3135,4,4976,0,9746,HILLINGDON SCHOOL,507566,182589,"DENZILOE AVENUE, 8 M W OF. O/S HILLINGDON BRITISH LEGION CLUB.",UXBRIDGE ROAD,127.0,A,-0.450653069,51.53197183,0,0,0,0,0,0,0,1,0,0,3,2,0,1,7,15,0,46,0,0,2,0,46,0,0,5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (507566 182589),49.1121148834398
3136,5,3608,0,4487,HILLINGDON SCHOOL,507568,182552,"BRAMBLES FARM DRIVE, 60 M E OF. 99 M W OF NICHOLLS AVENUE.",UXBRIDGE ROAD,311.0,A,-0.450635537,51.53163889,0,0,0,0,0,0,0,1,0,0,3,2,0,1,7,16,0,47,0,0,2,0,47,0,0,5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (507568 182552),48.873353503234355
3138,1,684,0,4486,LONG LANE,507304,182727,"LONG LANE, 106M W OF  &  OPP. HARLINGTON ROAD, 194M E OF.  O/S PARAM.",UXBRIDGE ROAD,304.0,A,-0.454386741,51.53326199,0,0,0,0,0,0,0,1,0,0,3,2,0,1,7,15,0,51,0,0,2,0,49,0,0,5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (507304 182727),46.95774510157443
3141,2,1096,0,11202,ST JOHN'S CHURCH,506725,182910,"THE CROSSWAY, 3.5 M W OF  &  OPP.  125 M W OF ROYAL LANE.  465 M E OF KINGSTON LANE.",HILLINGDON HILL,272.0,A,-0.46267556,51.53501646,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,8,0,39,0,0,3,0,37,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,POINT (506725 182910),36.787235823197
31461,3,2818,0,9747,ENFIELD TOWN STATION #,533035,196600,"ST ANDREWS ROAD, 40 M E OF. OPP 11 COLMAN PARADE. O/S ENFIELD TOWN BR STN.",SOUTHBURY ROAD,83.0,A,-0.078369597,51.65245781,0,0,0,0,1,0,1,6,0,0,14,15,0,8,7,42,0,69,1,1,4,0,67,0,0,0,8,1,1,2,0,9,1,1,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,POINT (533035 196600),53.828424149780915
31468,4,15928,0,9748,KINGSTON STATION #,518276,169464,"CROMWELL ROAD K/L, 41.8 M S OF  &  OPP. WOOD STREET K/L, 47.3 M S OF.  ON L/S 3.",CLARENCE STREET,340.0,A,-0.300709403,51.41187066,0,0,0,1,0,0,0,3,0,0,29,15,2,16,16,139,0,92,1,3,9,2,88,1,0,6,3,0,2,2,1,8,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (518276 169464),72.92499373084252
3147,8,10043,0,19594,THE GREENWAY,506161,183126,"THE GREENWAY, 52 M S OF  &  OPP. 172 M N OF  &  OPP KINGSTON LANE. O/S RAF BATTLE OF BRITAIN CLUB.",HILLINGDON ROAD,146.0,A,-0.470738898,51.53706413,0,0,1,0,0,0,0,0,0,0,0,3,0,2,2,15,0,39,0,0,8,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,POINT (506161 183126),40.87654407871343
31473,2,879,0,9749,JAMES WATT WAY,551513,177773,"ERITH HIGH STREET, 20 M W OF. 30 M E OF QUEENS ROAD. OPP MCDONALDS.",JAMES WATT WAY,65.0,A,0.180425691,51.47862876,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,20,0,50,0,0,0,0,45,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (551513 177773),59.0729836564837
3148,6,2284,0,19595,THE GREENWAY,506159,183072,"TURNPIKE LANE, 15 M S OF. 40 M S OF THE GREENWAY.",HILLINGDON ROAD,324.0,A,-0.470783989,51.53657915,0,0,1,0,0,0,0,0,0,0,0,3,0,3,2,10,0,40,0,0,10,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,POINT (506159 183072),41.1234725219973
3151,3,79,0,4485,MANOR WAYE,506058,183515,"MANOR WAYE, 11 M S OF  &  OPP. 174 M N OF  &  OPP ORCHARD WAYE.",HILLINGDON ROAD,195.0,A,-0.472106332,51.54057988,0,0,4,0,0,0,0,1,0,0,5,9,0,8,10,21,0,56,2,1,8,0,44,0,0,2,2,0,1,1,0,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,POINT (506058 183515),37.883222168583956
3152,4,37,0,9751,MANOR WAYE,506010,183463,"MANOR WAYE, 76 M S OF. 133 M N OF ORCHARD WAYE. O/S 46.",HILLINGDON ROAD,21.0,A,-0.472813841,51.54012151,0,0,4,0,0,0,0,1,0,0,5,9,0,8,11,20,0,57,2,1,8,0,45,0,0,3,3,0,1,1,0,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,POINT (506010 183463),39.14434050152503
3153,8,1132,0,19397,ST ANDREWS CHURCH,506017,183775,"PARK ROAD, 107 M S OF. 235 M N OF  &  OPP MANOR WAYE.",HILLINGDON ROAD,156.0,A,-0.472619065,51.54292451,0,0,4,0,0,0,0,2,0,0,7,6,0,8,10,21,0,56,2,1,12,0,44,0,0,2,2,0,2,1,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,POINT (506017 183775),34.7491968192395
31531,2,11176,0,4484,ERITH TOWN CENTRE / RIVERSIDE,551454,178010,"35.5M E OF CROSS STREET, 103M W OF WHARFSIDE CLOSE",BEXLEY ROAD,288.0,A,0.179678277,51.48077399,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,19,0,46,0,0,0,0,41,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (551454 178010),60.59650859616619
3163,3,1036,0,4482,BRENTFORD FOUNTAIN LEISURE CENTRE,519206,178270,"CAPITAL INTERCHANGE WAY, 70 M E OF. O/S BRENTFORD FOUNTAIN LEISURE CENTRE. OPP P/W 545/547.",CHISWICK HIGH ROAD,54.0,A,-0.284379249,51.49082013,0,0,3,0,1,0,2,0,0,0,8,12,3,5,3,60,1,38,0,0,1,1,36,0,0,4,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,2,3,1,0,0,0,0,0,POINT (519206 178270),47.643822380832574
3164,3,459,0,11206,BRENTFORD FOUNTAIN LEISURE CENTRE,519190,178229,"WELLESLY ROAD, 66 M E OF. OPP BRENTFORD FOUNTAIN LEISURE CENTRE.",CHISWICK HIGH ROAD,228.0,A,-0.284623428,51.49045502,0,0,3,0,1,0,2,0,0,0,8,12,2,5,3,58,1,34,0,0,1,1,32,0,0,4,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,2,5,1,0,0,0,0,0,POINT (519190 178229),48.44722582237937
3165,4,4194,0,19398,SHOOTERS HILL ROAD / WELL HALL ROAD,542742,176700,"WELL HALL ROAD, 93.5 M W OF. 5.5 M E OF  &  OPP DRIVEWAY OF 405.",SHOOTERS HILL ROAD (A2),284.0,A,0.053778362,51.47126643,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,42,0,0,0,0,43,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (542742 176700),43.97166746769689
3170,3,655,0,4481,CAMBRIDGE ROUNDABOUT,532602,192675,"SILVER STREET, 50 YDS N OF. O/S 2 MORECAMBE TERRACE.",GREAT CAMBRIDGE ROAD,193.0,A,-0.086110277,51.61728905,0,0,0,0,0,0,0,3,0,0,7,3,0,1,2,20,0,60,0,0,2,0,57,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,POINT (532602 192675),77.36416459703486
3171,4,821,0,4480,WEIR HALL GARDENS,532545,192443,"CAMBRIDGE ROUNDABOUT, 80 METERS SOUTH OF. O/S NO.8.",GREAT CAMBRIDGE ROAD,5.0,A,-0.087020752,51.61521765,0,0,0,0,0,0,0,3,0,0,7,3,0,1,2,21,0,55,0,0,2,0,52,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532545 192443),79.2587757412843
3173,3,701,0,4479,TRINITY AVENUE / BUSH HILL PARK STATION #,534156,195322,"TRINITY AVENUE, 98  M N OF: O/S FOOTPATH TO HAZELWOOD ROAD.",GREAT CAMBRIDGE ROAD,35.0,A,-0.062665078,51.64070744,0,0,0,0,0,0,0,8,0,0,4,6,0,2,0,22,0,59,0,0,2,0,59,0,0,5,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (534156 195322),72.53087771779141
3174,3,12497,0,4478,SOUTHBURY ROAD,534314,196212,"SOUTHBURY ROAD, 40 M S OF. OPP 273. O/S MORRISON STORE.",GREAT CAMBRIDGE ROAD,181.0,A,-0.060041813,51.64866738,0,0,0,0,0,0,0,0,0,0,5,6,0,2,2,30,0,63,0,0,1,0,60,0,0,3,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (534314 196212),57.116094674011315
31742,1,28,0,4477,BERRYLANDS ROAD,518555,167404,"HOWARD ROAD, 34 M W OF & OPP. 88 M E OF EWELL ROAD. O/S NO.3 (ALFRISTON DAY CENTRE).",BERRYLANDS ROAD,102.0,A,-0.29738728,51.39329791,0,0,1,0,0,1,1,1,0,0,10,9,0,6,13,72,0,60,0,4,1,0,60,0,0,6,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (518555 167404),72.78236180921547
3176,2,249,0,19596,CAMBRIDGE GARDENS,534340,197360,"CATERHATCH LANE, 70 M S OF. O/S 787. ON ALU POST.",GREAT CAMBRIDGE ROAD,9.0,A,-0.059225606,51.65897718,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,48,0,43,0,0,1,0,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,POINT (534340 197360),56.92495210941059
3179,6,11578,0,19597,ST BERNARD'S GATEHOUSE / WINDMILL PARK,514619,180172,"WINDMILL LANE, 90 M E OF. 400 M E OF  &  OPP GREENFORD ROAD. O/S ST BERNARD'S GATEHOUSE.",UXBRIDGE ROAD,272.0,A,-0.349801868,51.5088623,0,0,0,0,0,0,1,6,0,0,6,6,1,7,6,54,0,36,0,1,1,0,26,0,0,6,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (514619 180172),37.13637647733657
31802,3,543,0,4475,ALTON ROAD,531074,164982,"ALTON ROAD, 20 M S OF. 45 M S OF  &  OPP WADDON PARK AVENUE. OPP 385. ON L/S 09284.",PURLEY WAY,27.0,A,-0.118442774,51.3687808,0,0,0,0,1,0,0,0,0,0,2,2,0,3,6,25,0,46,0,0,0,0,46,0,4,3,3,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,POINT (531074 164982),52.49005494508255
3188,9,53772,0,4473,CRICKLEWOOD LANE,523749,185786,"OAKLANDS ROAD,  37M N OF. O/S P/W 201/203.",CRICKLEWOOD BROADWAY,324.0,A,-0.21633901,51.55739194,0,0,0,0,0,0,1,1,0,0,13,10,0,5,21,21,2,71,0,0,2,0,57,0,0,25,1,0,0,2,3,3,1,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,POINT (523749 185786),90.32473823349324
3189,4,511,0,11207,CRANFORD LIBRARY / THE PARKWAY,510755,176688,"BURNHAM GARDENS, 17 M E OF. O/S CRANFORD LIBRARY.",BATH ROAD,293.0,A,-0.406548402,51.47831791,0,0,0,0,0,0,0,1,0,0,1,1,0,3,3,20,0,45,0,0,0,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (510755 176688),42.698862386507436
3190,5,4900,0,9754,THE PARKWAY,510841,176676,"THE PARKWAY, 40 M W OF. O/S 685.",BATH ROAD,113.0,A,-0.405314302,51.47819322,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,23,0,46,0,0,0,0,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (510841 176676),47.15339778874151
3193,5,20637,0,4472,EDGWARE STATION <>,519475,192068,"RECTORY LANE, 16 M W OF. O/S 161-163 EDGWARE INTERNATIONAL FOODS.",STATION ROAD,3.0,A,-0.275824186,51.61477045,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,14,0,61,0,0,1,0,54,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (519475 192068),64.1919165786942
3195,2,6653,0,11210,BARNET WAY / APEX CORNER,521035,192799,"APEX CORNER (BARNET WAY), 116 M S OF.  116 M S OF & OPP SELVAGE LANE. O/S NORTHWAY COURT",WATFORD WAY,119.0,A,-0.253052126,51.62100711,0,0,0,0,0,0,0,2,0,0,8,7,0,2,5,23,0,42,0,0,0,0,42,0,0,4,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,POINT (521035 192799),42.96481885068801
3196,3,1651,0,4471,APEX CORNER,520988,192795,"SELVAGE LANE, 100 M S OF. 51.5 M N OF SERVICE ROAD ENT. O/S 629.",WATFORD WAY,293.0,A,-0.253732079,51.62098125,0,0,0,0,0,0,0,2,0,0,8,7,0,2,5,23,0,42,0,0,0,0,42,0,0,4,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,POINT (520988 192795),44.15572037599568
31982,1,3527,0,9755,SUTTON / MARSHALL'S ROAD,525825,164742,"THROWLEY WAY, 15 M W OF. 45 M E OF HIGH STREET. ON L/S.",MARSHALL'S ROAD,77.0,A,-0.193891123,51.36781002,1,0,0,0,0,0,0,5,0,0,23,19,2,11,25,58,0,82,0,1,7,0,81,0,0,13,8,0,2,4,0,8,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,POINT (525825 164742),74.14700121203103
3211,4,5229,0,19602,LEYTONSTONE HIGH ROAD STATION #,539408,186891,"FERNDALE ROAD, 20 M N OF. O/S NO.538. ON BUS BOARDER.",HIGH ROAD LEYTONSTONE,187.0,A,0.009835673,51.56367238,2,0,3,0,0,0,2,2,0,0,7,12,4,0,9,100,4,91,0,0,0,0,50,0,0,11,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (539408 186891),100.9743288692671
3212,4,11911,0,11213,WILLESDEN BUS GARAGE,522282,184734,"BERTIE ROAD, 30 M W OF. O/S 283 (WILLESDEN BUS GARAGE). ON LS",HIGH ROAD - WILLESDEN/NW 10,305.0,A,-0.237854753,51.54825709,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,50,2,64,0,0,1,0,57,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,POINT (522282 184734),100.47897349788438
3213,8,50236,0,4468,WILLESDEN BUS GARAGE,522258,184767,"BELTON ROAD, 30 M W OF. O/S 262-264. OPP WILLESDEN BUS GARAGE.",HIGH ROAD - WILLESDEN/NW 10,124.0,A,-0.238189246,51.54855886,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,47,2,62,0,0,1,0,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,POINT (522258 184767),100.26834667966757
3215,2,1564,0,4467,HARLESDEN POLICE STATION,521159,183924,"INMAN ROAD, 28 M S OF. 8 M S OF CRAVEN MANSIONS.",CRAVEN PARK,158.0,A,-0.254321044,51.54121945,0,0,0,0,0,0,0,1,0,0,7,2,0,4,11,19,1,61,0,0,1,0,48,0,0,11,3,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (521159 183924),100.57493647191653
